flight_id,flight_date,airline_code,airline_name,flight_number,origin,destination,domestic,distance_km,aircraft_type,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,departure_delay_min,arrival_delay_min,delay_reason,cancelled,traveller_class,seats_booked,load_factor
20132,2024-09-25,BS,US-Bangla Airlines,BS990,JSR,DAC,True,145.9,Airbus A320,2024-09-25T12:40:00,2024-09-25T13:18:00,2024-09-25T13:10:00,2024-09-25T13:45:00,38.0,35.0,Late Aircraft,False,Premium Economy,69,0.34
20133,2024-09-25,BS,US-Bangla Airlines,BS432,CXB,CGP,True,90.0,ATR 72-600,2024-09-25T18:55:00,2024-09-25T18:55:00,2024-09-25T19:25:00,2024-09-25T19:25:00,0.0,0.0,None,False,Economy,73,0.36
20134,2024-09-25,MH,Malaysia Airlines,MH725,KUL,DAC,False,2642.3,Boeing 737-800,2024-09-25T10:30:00,2024-09-25T11:05:00,2024-09-25T14:01:23.040000,2024-09-25T14:42:23.040000,35.0,41.0,Weather,False,Economy,170,0.49
20135,2024-09-25,AI,Air India,AI683,DAC,DXB,False,3536.8,Boeing 737-800,2024-09-25T18:45:00,2024-09-25T19:33:00,2024-09-25T23:27:56.640000,2024-09-25T23:58:56.640000,48.0,31.0,Weather,False,Economy,308,0.88
20136,2024-09-25,BG,Biman Bangladesh Airlines,BG132,DEL,DAC,False,1425.3,Airbus A320,2024-09-25T07:35:00,2024-09-25T07:40:00,2024-09-25T09:29:01.440000,2024-09-25T09:29:01.440000,5.0,0.0,None,False,Economy,264,0.75
20137,2024-09-25,EK,Emirates,EK815,DOH,DAC,False,3912.7,Boeing 737-800,2024-09-25T07:10:00,2024-09-25T07:13:00,2024-09-25T12:23:00.960000,2024-09-25T12:23:00.960000,3.0,0.0,None,False,Economy,297,0.85
20138,2024-09-25,VQ,NovoAir,VQ471,DAC,SPD,True,260.9,Airbus A320,2024-09-25T06:55:00,2024-09-25T07:16:00,2024-09-25T07:25:00,2024-09-25T07:25:00,21.0,0.0,Carrier (Operations),False,Economy,133,0.67
20139,2024-09-25,2A,Air Astra,2A510,DAC,RJH,True,192.5,Boeing 777-300ER,2024-09-25T14:10:00,2024-09-25T15:52:00,2024-09-25T14:40:00,2024-09-25T16:14:00,102.0,94.0,Carrier (Operations),False,Economy,178,0.89
20140,2024-09-25,2A,Air Astra,2A769,JSR,DAC,True,145.9,Bombardier Dash 8-Q400,2024-09-25T08:40:00,2024-09-25T08:40:00,2024-09-25T09:10:00,2024-09-25T09:10:00,0.0,0.0,None,False,Economy,82,0.41
20141,2024-09-25,2A,Air Astra,2A174,DAC,CCU,False,239.2,Boeing 787-8,2024-09-25T05:35:00,2024-09-25T07:48:00,2024-09-25T06:05:00,2024-09-25T08:22:00,133.0,137.0,Weather,False,Economy,214,0.61
20142,2024-09-25,BS,US-Bangla Airlines,BS535,JSR,DAC,True,145.9,Boeing 787-8,2024-09-25T17:45:00,2024-09-25T17:45:00,2024-09-25T18:15:00,2024-09-25T18:18:00,0.0,3.0,None,False,Premium Economy,83,0.41
20143,2024-09-25,2A,Air Astra,2A348,ZYL,DAC,True,194.0,Airbus A320,2024-09-25T20:50:00,2024-09-25T20:51:00,2024-09-25T21:20:00,2024-09-25T21:23:00,1.0,3.0,None,False,Economy,76,0.38
20144,2024-09-25,AI,Air India,AI269,DAC,BKK,False,1567.8,ATR 72-600,2024-09-25T20:35:00,2024-09-25T20:38:00,2024-09-25T22:40:25.440000,2024-09-25T22:43:25.440000,3.0,3.0,None,False,Economy,235,0.67
20145,2024-09-25,BS,US-Bangla Airlines,BS731,DAC,RJH,True,192.5,Boeing 737-800,2024-09-25T14:25:00,2024-09-25T14:29:00,2024-09-25T14:55:00,2024-09-25T15:00:00,4.0,5.0,None,False,Economy,66,0.33
20146,2024-09-25,VQ,NovoAir,VQ805,CXB,DAC,True,310.7,Bombardier Dash 8-Q400,2024-09-25T08:40:00,2024-09-25T09:50:00,2024-09-25T09:10:00,2024-09-25T10:26:00,70.0,76.0,Air Traffic Control,False,Business,82,0.41
20147,2024-09-25,MH,Malaysia Airlines,MH936,DAC,DXB,False,3536.8,Airbus A320,2024-09-25T09:40:00,2024-09-25T10:52:00,2024-09-25T14:22:56.640000,2024-09-25T15:39:56.640000,72.0,77.0,Late Aircraft,False,Economy,139,0.4
20148,2024-09-25,TG,Thai Airways,TG954,DAC,SIN,False,2896.7,Boeing 737-800,2024-09-25T18:00:00,2024-09-25T18:00:00,2024-09-25T21:51:44.160000,2024-09-25T21:57:44.160000,0.0,6.0,None,False,Premium Economy,295,0.84
20149,2024-09-25,MH,Malaysia Airlines,MH972,DOH,DAC,False,3912.7,Bombardier Dash 8-Q400,2024-09-25T08:15:00,2024-09-25T09:39:00,2024-09-25T13:28:00.960000,2024-09-25T14:51:00.960000,84.0,83.0,Weather,False,Economy,316,0.9
20150,2024-09-25,AI,Air India,AI129,CCU,DAC,False,239.2,ATR 72-600,2024-09-25T16:30:00,2024-09-25T18:00:00,2024-09-25T17:00:00,2024-09-25T18:25:00,90.0,85.0,Weather,False,Economy,141,0.4
20151,2024-09-25,BG,Biman Bangladesh Airlines,BG758,ZYL,DAC,True,194.0,Boeing 737-800,2024-09-25T07:40:00,2024-09-25T07:44:00,2024-09-25T08:10:00,2024-09-25T08:10:00,4.0,0.0,None,False,Economy,81,0.41
20152,2024-09-25,BS,US-Bangla Airlines,BS806,KUL,DAC,False,2642.3,Airbus A320,2024-09-25T05:05:00,2024-09-25T05:34:00,2024-09-25T08:36:23.040000,2024-09-25T09:26:23.040000,29.0,50.0,Late Aircraft,False,Economy,122,0.35
20153,2024-09-25,MH,Malaysia Airlines,MH445,DAC,BKK,False,1567.8,Bombardier Dash 8-Q400,2024-09-25T06:40:00,2024-09-25T06:42:00,2024-09-25T08:45:25.440000,2024-09-25T08:45:25.440000,2.0,0.0,None,False,Economy,258,0.74
20154,2024-09-25,VQ,NovoAir,VQ819,BKK,DAC,False,1567.8,ATR 72-600,2024-09-25T11:50:00,2024-09-25T11:52:00,2024-09-25T13:55:25.440000,2024-09-25T13:56:25.440000,2.0,1.0,None,False,Economy,304,0.87
20155,2024-09-25,EK,Emirates,EK745,DAC,DOH,False,3912.7,Boeing 737-800,2024-09-25T18:00:00,2024-09-25T18:05:00,2024-09-25T23:13:00.960000,2024-09-25T23:15:00.960000,5.0,2.0,None,False,Business,177,0.51
20156,2024-09-25,2A,Air Astra,2A461,DAC,BZL,True,116.3,Airbus A320,2024-09-25T11:25:00,2024-09-25T12:31:00,2024-09-25T11:55:00,2024-09-25T12:50:00,66.0,55.0,Carrier (Operations),False,Business,93,0.47
20157,2024-09-25,BG,Biman Bangladesh Airlines,BG907,SPD,DAC,True,260.9,Boeing 737-800,2024-09-25T22:50:00,2024-09-25T22:53:00,2024-09-25T23:20:00,2024-09-25T23:20:00,3.0,0.0,None,False,Economy,111,0.56
20158,2024-09-25,BS,US-Bangla Airlines,BS315,CGP,CXB,True,90.0,ATR 72-600,2024-09-25T07:20:00,2024-09-25T07:20:00,2024-09-25T07:50:00,2024-09-25T07:51:00,0.0,1.0,None,False,Economy,112,0.56
20159,2024-09-25,2A,Air Astra,2A540,RJH,DAC,True,192.5,Airbus A320,2024-09-25T13:35:00,2024-09-25T15:08:00,2024-09-25T14:05:00,2024-09-25T15:15:00,93.0,70.0,Weather,False,Economy,147,0.73
20160,2024-09-25,BG,Biman Bangladesh Airlines,BG578,ZYL,DAC,True,194.0,Airbus A320,2024-09-25T18:45:00,,2024-09-25T19:15:00,,,,Carrier (Operations),True,Economy,175,0.88
20161,2024-09-25,VQ,NovoAir,VQ977,DAC,CGP,True,228.9,Boeing 737-800,2024-09-25T11:05:00,2024-09-25T13:29:00,2024-09-25T11:35:00,2024-09-25T14:07:00,144.0,152.0,Weather,False,Premium Economy,143,0.71
20162,2024-09-25,QR,Qatar Airways,QR153,DAC,SIN,False,2896.7,ATR 72-600,2024-09-25T11:10:00,2024-09-25T11:10:00,2024-09-25T15:01:44.160000,2024-09-25T15:01:44.160000,0.0,0.0,None,False,Economy,168,0.48
20163,2024-09-25,AI,Air India,AI382,CCU,DAC,False,239.2,ATR 72-600,2024-09-25T19:35:00,2024-09-25T19:38:00,2024-09-25T20:05:00,2024-09-25T20:11:00,3.0,6.0,None,False,Business,135,0.39
20164,2024-09-25,2A,Air Astra,2A633,BZL,DAC,True,116.3,ATR 72-600,2024-09-25T21:50:00,2024-09-25T22:39:00,2024-09-25T22:20:00,2024-09-25T22:53:00,49.0,33.0,Air Traffic Control,False,Economy,86,0.43
20165,2024-09-25,QR,Qatar Airways,QR597,KUL,DAC,False,2642.3,Boeing 737-800,2024-09-25T09:55:00,2024-09-25T11:17:00,2024-09-25T13:26:23.040000,2024-09-25T14:49:23.040000,82.0,83.0,Late Aircraft,False,Economy,245,0.7
20166,2024-09-25,2A,Air Astra,2A827,ZYL,DAC,True,194.0,Boeing 737-800,2024-09-25T13:20:00,2024-09-25T13:26:00,2024-09-25T13:50:00,2024-09-25T13:56:00,6.0,6.0,None,False,Economy,179,0.9
20167,2024-09-25,VQ,NovoAir,VQ469,DAC,ZYL,True,194.0,Boeing 737-800,2024-09-25T15:15:00,2024-09-25T16:41:00,2024-09-25T15:45:00,2024-09-25T17:11:00,86.0,86.0,Air Traffic Control,False,Economy,127,0.64
20168,2024-09-25,VQ,NovoAir,VQ595,CXB,DAC,True,310.7,Bombardier Dash 8-Q400,2024-09-25T18:55:00,2024-09-25T18:55:00,2024-09-25T19:25:00,2024-09-25T19:25:00,0.0,0.0,None,False,Economy,153,0.77
20169,2024-09-25,BG,Biman Bangladesh Airlines,BG592,CXB,CGP,True,90.0,Airbus A320,2024-09-25T22:30:00,2024-09-25T22:30:00,2024-09-25T23:00:00,2024-09-25T23:04:00,0.0,4.0,None,False,Economy,76,0.38
20170,2024-09-25,BG,Biman Bangladesh Airlines,BG475,DAC,SPD,True,260.9,ATR 72-600,2024-09-25T16:05:00,2024-09-25T18:02:00,2024-09-25T16:35:00,2024-09-25T18:33:00,117.0,118.0,Air Traffic Control,False,Economy,116,0.58
20171,2024-09-25,BG,Biman Bangladesh Airlines,BG167,JSR,DAC,True,145.9,Boeing 777-300ER,2024-09-25T21:15:00,2024-09-25T22:29:00,2024-09-25T21:45:00,2024-09-25T22:45:00,74.0,60.0,Weather,False,Economy,154,0.77
20172,2024-09-26,2A,Air Astra,2A186,JSR,DAC,True,145.9,Boeing 777-300ER,2024-09-26T13:45:00,2024-09-26T16:15:00,2024-09-26T14:15:00,2024-09-26T16:31:00,150.0,136.0,Weather,False,Economy,164,0.82
20173,2024-09-26,BG,Biman Bangladesh Airlines,BG727,CXB,CGP,True,90.0,Boeing 737-800,2024-09-26T16:00:00,2024-09-26T17:20:00,2024-09-26T16:30:00,2024-09-26T18:07:00,80.0,97.0,Weather,False,Premium Economy,91,0.46
20174,2024-09-26,SQ,Singapore Airlines,SQ799,DXB,DAC,False,3536.8,Boeing 737-800,2024-09-26T10:50:00,2024-09-26T10:52:00,2024-09-26T15:32:56.640000,2024-09-26T15:36:56.640000,2.0,4.0,None,False,Economy,179,0.51
20175,2024-09-26,VQ,NovoAir,VQ240,SIN,DAC,False,2896.7,Boeing 787-8,2024-09-26T18:55:00,2024-09-26T18:56:00,2024-09-26T22:46:44.160000,2024-09-26T22:46:44.160000,1.0,0.0,None,False,Economy,223,0.64
20176,2024-09-26,TG,Thai Airways,TG783,DAC,DOH,False,3912.7,Airbus A320,2024-09-26T07:55:00,2024-09-26T08:49:00,2024-09-26T13:08:00.960000,2024-09-26T13:39:00.960000,54.0,31.0,Security,False,Premium Economy,126,0.36
20177,2024-09-26,TG,Thai Airways,TG947,SIN,DAC,False,2896.7,Boeing 737-800,2024-09-26T05:30:00,2024-09-26T05:32:00,2024-09-26T09:21:44.160000,2024-09-26T09:21:44.160000,2.0,0.0,None,False,Economy,281,0.8
20178,2024-09-26,BG,Biman Bangladesh Airlines,BG798,DAC,CGP,True,228.9,ATR 72-600,2024-09-26T12:00:00,2024-09-26T12:00:00,2024-09-26T12:30:00,2024-09-26T12:30:00,0.0,0.0,None,False,Economy,68,0.34
20179,2024-09-26,VQ,NovoAir,VQ323,DAC,CXB,True,310.7,Airbus A320,2024-09-26T14:30:00,2024-09-26T14:36:00,2024-09-26T15:00:00,2024-09-26T15:00:00,6.0,0.0,None,False,Business,86,0.43
20180,2024-09-26,BG,Biman Bangladesh Airlines,BG644,SPD,DAC,True,260.9,Boeing 737-800,2024-09-26T14:50:00,2024-09-26T14:57:00,2024-09-26T15:20:00,2024-09-26T15:20:00,7.0,0.0,None,False,Economy,152,0.76
20181,2024-09-26,MH,Malaysia Airlines,MH562,DAC,SIN,False,2896.7,Boeing 737-800,2024-09-26T22:25:00,2024-09-27T00:03:00,2024-09-27T02:16:44.160000,2024-09-27T03:34:44.160000,98.0,78.0,Weather,False,Business,135,0.39
20182,2024-09-26,BS,US-Bangla Airlines,BS238,DAC,RJH,True,192.5,ATR 72-600,2024-09-26T09:35:00,2024-09-26T10:31:00,2024-09-26T10:05:00,2024-09-26T10:41:00,56.0,36.0,Weather,False,Premium Economy,84,0.42
20183,2024-09-26,2A,Air Astra,2A305,DAC,JSR,True,145.9,ATR 72-600,2024-09-26T10:30:00,2024-09-26T11:46:00,2024-09-26T11:00:00,2024-09-26T12:39:00,76.0,99.0,Carrier (Operations),False,Economy,75,0.38
20184,2024-09-26,VQ,NovoAir,VQ482,SPD,DAC,True,260.9,Airbus A320,2024-09-26T17:10:00,2024-09-26T17:52:00,2024-09-26T17:40:00,2024-09-26T18:26:00,42.0,46.0,Weather,False,Economy,88,0.44
20185,2024-09-26,BG,Biman Bangladesh Airlines,BG177,DAC,BZL,True,116.3,BOEING 787-8,2024-09-26T05:05:00,2024-09-26T05:07:00,2024-09-26T05:35:00,2024-09-26T05:35:00,2.0,0.0,None,False,Economy,153,0.77
20186,2024-09-26,2A,Air Astra,2A166,DAC,DXB,False,3536.8,Airbus A320,2024-09-26T06:25:00,2024-09-26T06:30:00,2024-09-26T11:07:56.640000,2024-09-26T11:13:56.640000,5.0,6.0,None,False,Premium Economy,165,0.47
20187,2024-09-26,MH,Malaysia Airlines,MH480,DXB,DAC,False,3536.8,Boeing 737-800,2024-09-26T16:50:00,2024-09-26T17:29:00,2024-09-26T21:32:56.640000,2024-09-26T22:00:56.640000,39.0,28.0,Air Traffic Control,False,Economy,276,0.79
20188,2024-09-26,BS,US-Bangla Airlines,BS140,SIN,DAC,False,2896.7,Boeing 737-800,2024-09-26T18:25:00,2024-09-26T18:28:00,2024-09-26T22:16:44.160000,2024-09-26T22:16:44.160000,3.0,0.0,None,False,Economy,140,0.4
20189,2024-09-26,2A,Air Astra,2A558,DAC,SPD,True,260.9,Bombardier Dash 8-Q400,2024-09-26T07:05:00,2024-09-26T07:05:00,2024-09-26T07:35:00,2024-09-26T07:46:00,0.0,11.0,None,False,Economy,134,0.67
20190,2024-09-26,2A,Air Astra,2A934,CGP,DAC,True,228.9,ATR 72-600,2024-09-26T07:45:00,2024-09-26T09:36:00,2024-09-26T08:15:00,2024-09-26T10:20:00,111.0,125.0,Weather,False,Economy,150,0.75
20191,2024-09-26,BS,US-Bangla Airlines,BS526,ZYL,DAC,True,194.0,Bombardier Dash 8-Q400,2024-09-26T21:25:00,2024-09-26T21:32:00,2024-09-26T21:55:00,2024-09-26T21:55:00,7.0,0.0,None,False,Economy,139,0.69
20192,2024-09-26,BG,Biman Bangladesh Airlines,BG701,DAC,CGP,True,228.9,Bombardier Dash 8-Q400,2024-09-26T12:00:00,2024-09-26T12:57:00,2024-09-26T12:30:00,2024-09-26T13:20:00,57.0,50.0,Late Aircraft,False,Economy,119,0.59
20193,2024-09-26,BS,US-Bangla Airlines,BS682,DAC,CGP,True,228.9,Boeing 737-800,2024-09-26T16:20:00,2024-09-26T17:39:00,2024-09-26T16:50:00,2024-09-26T17:57:00,79.0,67.0,Carrier (Operations),False,Economy,70,0.35
20194,2024-09-26,2A,Air Astra,2A104,DAC,CCU,False,239.2,ATR 72-600,2024-09-26T11:00:00,2024-09-26T11:01:00,2024-09-26T11:30:00,2024-09-26T11:30:00,1.0,0.0,None,False,Economy,200,0.57
20195,2024-09-26,2A,Air Astra,2A960,DEL,DAC,False,1425.3,Boeing 737-800,2024-09-26T07:05:00,2024-09-26T07:43:00,2024-09-26T08:59:01.440000,2024-09-26T09:13:01.440000,38.0,14.0,Weather,False,Economy,235,0.67
20196,2024-09-26,BG,Biman Bangladesh Airlines,BG166,JSR,DAC,True,145.9,Airbus A320,2024-09-26T19:55:00,2024-09-26T20:02:00,2024-09-26T20:25:00,2024-09-26T20:25:00,7.0,0.0,None,False,Economy,110,0.55
20197,2024-09-26,VQ,NovoAir,VQ733,BZL,DAC,True,116.3,Boeing 737-800,2024-09-26T08:40:00,2024-09-26T10:03:00,2024-09-26T09:10:00,2024-09-26T10:28:00,83.0,78.0,Air Traffic Control,False,Economy,167,0.83
20198,2024-09-26,TG,Thai Airways,TG163,CCU,DAC,False,239.2,Airbus A320,2024-09-26T17:25:00,2024-09-26T17:29:00,2024-09-26T17:55:00,2024-09-26T17:55:00,4.0,0.0,None,False,Economy,163,0.47
20199,2024-09-26,2A,Air Astra,2A350,CGP,CXB,True,90.0,Boeing 737-800,2024-09-26T11:30:00,2024-09-26T11:37:00,2024-09-26T12:00:00,2024-09-26T12:00:00,7.0,0.0,None,False,Economy,165,0.82
20200,2024-09-26,SQ,Singapore Airlines,SQ652,DAC,CCU,False,239.2,ATR 72-600,2024-09-26T06:05:00,2024-09-26T06:11:00,2024-09-26T06:35:00,2024-09-26T06:41:00,6.0,6.0,Security,False,Economy,279,0.8
20201,2024-09-26,2A,Air Astra,2A591,CXB,DAC,True,310.7,Boeing 737-800,2024-09-26T15:10:00,2024-09-26T16:17:00,2024-09-26T15:40:00,2024-09-26T16:27:00,67.0,47.0,Carrier (Operations),False,Business,122,0.61
20202,2024-09-26,MH,Malaysia Airlines,MH448,BKK,DAC,False,1567.8,Boeing 737-800,2024-09-26T07:30:00,2024-09-26T07:48:00,2024-09-26T09:35:25.440000,2024-09-26T09:53:25.440000,18.0,18.0,Weather,False,Economy,139,0.4
20203,2024-09-26,MH,Malaysia Airlines,MH162,DAC,DXB,False,3536.8,Airbus A320,2024-09-26T19:50:00,2024-09-26T22:03:00,2024-09-27T00:32:56.640000,2024-09-27T02:40:56.640000,133.0,128.0,Weather,False,Economy,297,0.85
20204,2024-09-26,SQ,Singapore Airlines,SQ716,DAC,SIN,False,2896.7,Boeing 737-800,2024-09-26T13:15:00,2024-09-26T13:59:00,2024-09-26T17:06:44.160000,2024-09-26T17:48:44.160000,44.0,42.0,Late Aircraft,False,Economy,143,0.41
20205,2024-09-26,BS,US-Bangla Airlines,BS755,DAC,ZYL,True,194.0,Bombardier Dash 8-Q400,2024-09-26T22:55:00,2024-09-26T23:27:00,2024-09-26T23:25:00,2024-09-27T00:01:00,32.0,36.0,Late Aircraft,False,Economy,157,0.79
20206,2024-09-26,AI,Air India,AI402,CCU,DAC,False,239.2,Airbus A320,2024-09-26T13:10:00,2024-09-26T13:10:00,2024-09-26T13:40:00,2024-09-26T13:42:00,0.0,2.0,None,False,Economy,295,0.84
20207,2024-09-26,VQ,NovoAir,VQ797,RJH,DAC,True,192.5,Boeing 787-8,2024-09-26T22:55:00,2024-09-27T00:20:00,2024-09-26T23:25:00,2024-09-27T01:09:00,85.0,104.0,Carrier (Operations),False,Economy,110,0.55
20208,2024-09-26,BS,US-Bangla Airlines,BS607,DAC,SPD,True,260.9,Boeing 737-800,2024-09-26T09:30:00,2024-09-26T09:39:00,2024-09-26T10:00:00,2024-09-26T10:00:00,9.0,0.0,None,False,Business,132,0.66
20209,2024-09-26,BG,Biman Bangladesh Airlines,BG735,CXB,DAC,True,310.7,Airbus A320,2024-09-26T20:15:00,2024-09-26T20:15:00,2024-09-26T20:45:00,2024-09-26T20:45:00,0.0,0.0,None,False,Business,152,0.76
20210,2024-09-26,AI,Air India,AI884,DXB,DAC,False,3536.8,Boeing 737-800,2024-09-26T10:30:00,2024-09-26T10:30:00,2024-09-26T15:12:56.640000,2024-09-26T15:13:56.640000,0.0,1.0,None,False,Business,168,0.48
20211,2024-09-26,2A,Air Astra,2A341,DAC,SPD,True,260.9,Boeing 737-800,2024-09-26T06:10:00,2024-09-26T07:38:00,2024-09-26T06:40:00,2024-09-26T08:00:00,88.0,80.0,Carrier (Operations),False,Business,105,0.53
20212,2024-09-26,BS,US-Bangla Airlines,BS723,DXB,DAC,False,3536.8,Airbus A320,2024-09-26T18:45:00,,2024-09-26T23:27:56.640000,,,,Carrier (Operations),True,Economy,267,0.76
20213,2024-09-26,2A,Air Astra,2A918,DAC,JSR,True,145.9,Bombardier Dash 8-Q400,2024-09-26T17:00:00,2024-09-26T17:07:00,2024-09-26T17:30:00,2024-09-26T17:30:00,7.0,0.0,None,False,Economy,148,0.74
20214,2024-09-26,SQ,Singapore Airlines,SQ382,DAC,DOH,False,3912.7,Boeing 787-8,2024-09-26T11:05:00,2024-09-26T14:16:00,2024-09-26T16:18:00.960000,2024-09-26T19:21:00.960000,191.0,183.0,Air Traffic Control,False,Economy,225,0.64
20215,2024-09-26,MH,Malaysia Airlines,MH876,DAC,SIN,False,2896.7,Boeing 737-800,2024-09-26T09:45:00,2024-09-26T09:45:00,2024-09-26T13:36:44.160000,2024-09-26T13:36:44.160000,0.0,0.0,None,False,Economy,202,0.58
20216,2024-09-26,EK,Emirates,EK742,DOH,DAC,False,3912.7,Boeing 737-800,2024-09-26T20:20:00,2024-09-26T20:20:00,2024-09-27T01:33:00.960000,2024-09-27T01:40:00.960000,0.0,7.0,None,False,Business,245,0.7
20217,2024-09-26,QR,Qatar Airways,QR793,DAC,DXB,False,3536.8,Boeing 737-800,2024-09-26T22:15:00,2024-09-27T00:27:00,2024-09-27T02:57:56.640000,2024-09-27T05:12:56.640000,132.0,135.0,Carrier (Operations),False,Economy,163,0.47
20218,2024-09-26,BS,US-Bangla Airlines,BS711,CGP,DAC,True,228.9,Bombardier Dash 8-Q400,2024-09-26T15:10:00,2024-09-26T15:13:00,2024-09-26T15:40:00,2024-09-26T15:40:00,3.0,0.0,None,False,Economy,78,0.39
20219,2024-09-26,BS,US-Bangla Airlines,BS930,DAC,SPD,True,260.9,Airbus A320,2024-09-26T05:45:00,2024-09-26T07:31:00,2024-09-26T06:15:00,2024-09-26T07:46:00,106.0,91.0,Weather,False,Economy,143,0.71
20220,2024-09-26,MH,Malaysia Airlines,MH743,DEL,DAC,False,1425.3,Boeing 777-300ER,2024-09-26T13:25:00,2024-09-26T13:25:00,2024-09-26T15:19:01.440000,2024-09-26T15:19:01.440000,0.0,0.0,None,False,Economy,229,0.65
20221,2024-09-26,2A,Air Astra,2A288,DAC,CXB,True,310.7,Boeing 737-800,2024-09-26T12:25:00,2024-09-26T12:27:00,2024-09-26T12:55:00,2024-09-26T12:55:00,2.0,0.0,None,False,Economy,76,0.38
20222,2024-09-26,VQ,NovoAir,VQ161,RJH,DAC,True,192.5,ATR 72-600,2024-09-26T11:05:00,2024-09-26T11:12:00,2024-09-26T11:35:00,2024-09-26T11:35:00,7.0,0.0,None,False,Premium Economy,60,0.3
20223,2024-09-26,VQ,NovoAir,VQ370,DAC,CXB,True,310.7,Airbus A320,2024-09-26T14:35:00,2024-09-26T14:54:00,2024-09-26T15:05:00,2024-09-26T15:32:00,19.0,27.0,Air Traffic Control,False,Economy,103,0.52
20224,2024-09-26,BS,US-Bangla Airlines,BS390,RJH,DAC,True,192.5,Boeing 787-8,2024-09-26T11:30:00,2024-09-26T11:32:00,2024-09-26T12:00:00,2024-09-26T12:03:00,2.0,3.0,None,False,Economy,73,0.36
20225,2024-09-26,EK,Emirates,EK486,DEL,DAC,False,1425.3,ATR 72-600,2024-09-26T12:25:00,2024-09-26T12:50:00,2024-09-26T14:19:01.440000,2024-09-26T14:38:01.440000,25.0,19.0,Weather,False,Economy,277,0.79
20226,2024-09-26,VQ,NovoAir,VQ567,CXB,CGP,True,90.0,ATR 72-600,2024-09-26T20:20:00,2024-09-26T20:20:00,2024-09-26T20:50:00,2024-09-26T20:54:00,0.0,4.0,None,False,Economy,96,0.48
20227,2024-09-26,EK,Emirates,EK106,KUL,DAC,False,2642.3,BOEING 777-300ER,2024-09-26T05:20:00,2024-09-26T06:34:00,2024-09-26T08:51:23.040000,2024-09-26T09:58:23.040000,74.0,67.0,Late Aircraft,False,Economy,314,0.9
20228,2024-09-26,MH,Malaysia Airlines,MH829,BKK,DAC,False,1567.8,Boeing 787-8,2024-09-26T20:00:00,2024-09-26T20:07:00,2024-09-26T22:05:25.440000,2024-09-26T22:16:25.440000,7.0,11.0,None,False,Business,316,0.9
20229,2024-09-26,BG,Biman Bangladesh Airlines,BG555,SIN,DAC,False,2896.7,Boeing 737-800,2024-09-26T17:35:00,2024-09-26T17:40:00,2024-09-26T21:26:44.160000,2024-09-26T21:26:44.160000,5.0,0.0,None,False,Economy,187,0.53
20230,2024-09-26,2A,Air Astra,2A246,SIN,DAC,False,2896.7,Bombardier Dash 8-Q400,2024-09-26T14:30:00,2024-09-26T16:02:00,2024-09-26T18:21:44.160000,2024-09-26T19:51:44.160000,92.0,90.0,Security,False,Business,150,0.43
20231,2024-09-26,BS,US-Bangla Airlines,BS691,DAC,BKK,False,1567.8,ATR 72-600,2024-09-26T20:15:00,2024-09-26T21:09:00,2024-09-26T22:20:25.440000,2024-09-26T23:13:25.440000,54.0,53.0,Weather,False,Economy,135,0.39
20232,2024-09-26,VQ,NovoAir,VQ770,DAC,CXB,True,310.7,Boeing 787-8,2024-09-26T10:30:00,2024-09-26T10:30:00,2024-09-26T11:00:00,2024-09-26T11:00:00,0.0,0.0,None,False,Business,159,0.8
20233,2024-09-26,SQ,Singapore Airlines,SQ675,SIN,DAC,False,2896.7,Airbus A320,2024-09-26T20:10:00,2024-09-26T20:11:00,2024-09-27T00:01:44.160000,2024-09-27T00:10:44.160000,1.0,9.0,None,False,Economy,207,0.59
20234,2024-09-26,2A,Air Astra,2A554,DXB,DAC,False,3536.8,Boeing 777-300ER,2024-09-26T18:10:00,2024-09-26T18:11:00,2024-09-26T22:52:56.640000,2024-09-26T22:55:56.640000,1.0,3.0,None,False,Economy,258,0.74
20235,2024-09-26,BG,Biman Bangladesh Airlines,BG898,BZL,DAC,True,116.3,Boeing 737-800,2024-09-26T05:15:00,2024-09-26T05:57:00,2024-09-26T05:45:00,2024-09-26T06:32:00,42.0,47.0,Carrier (Operations),False,Business,164,0.82
20236,2024-09-26,BS,US-Bangla Airlines,BS572,CGP,DAC,True,228.9,Boeing 737-800,2024-09-26T10:55:00,2024-09-26T11:00:00,2024-09-26T11:25:00,2024-09-26T11:33:00,5.0,8.0,Security,False,Economy,174,0.87
20237,2024-09-26,2A,Air Astra,2A371,BZL,DAC,True,116.3,Boeing 787-8,2024-09-26T05:55:00,2024-09-26T06:03:00,2024-09-26T06:25:00,2024-09-26T06:25:00,8.0,0.0,None,False,Economy,137,0.69
20238,2024-09-26,QR,Qatar Airways,QR775,KUL,DAC,False,2642.3,Airbus A320,2024-09-26T05:40:00,2024-09-26T05:48:00,2024-09-26T09:11:23.040000,2024-09-26T09:11:23.040000,8.0,0.0,None,False,Economy,271,0.77
20239,2024-09-26,BG,Biman Bangladesh Airlines,BG977,DAC,ZYL,True,194.0,Boeing 737-800,2024-09-26T05:55:00,2024-09-26T06:44:00,2024-09-26T06:25:00,2024-09-26T07:23:00,49.0,58.0,Late Aircraft,False,Economy,177,0.89
